,genre,type,episodes,rating_anime,members,rating_user,Mature,SliceOfLife,Fiction,Action,Shonen,Others,Sexual,Josei
222,"Game, Psychological, Seinen, Thriller",TV,26,8.29,55566,7.152331606217617,1.0,,,,,1.0,,
223,"Cars, Seinen, Sports",TV,4,8.29,19702,6.394736842105263,1.0,,,1.0,,1.0,,
224,"Adventure, Mystery, Romance, Sci-Fi",TV,12,8.29,56927,7.220338983050848,,1.0,1.0,,1.0,1.0,,
225,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,8.29,17247,6.172876304023845,1.0,,1.0,1.0,1.0,,,
226,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1,8.28,60637,6.242513211978861,1.0,1.0,1.0,,1.0,,,
227,"Comedy, Shounen, Sports",OVA,1,8.28,40623,6.632808988764045,,,,1.0,1.0,,,
228,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,12,8.28,91796,6.167230364524615,,1.0,1.0,,1.0,,,
229,"Comedy, Drama, Romance, Shoujo",TV,25,8.28,134818,6.875811411001025,1.0,1.0,,,1.0,,,
230,"Comedy, Drama, Shounen, Sports",TV,24,8.28,50778,6.645345155161495,1.0,,,1.0,1.0,,,
231,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,24,8.27,103828,7.113207547169812,1.0,,1.0,,,1.0,,
232,"Adventure, Comedy, Drama, Fantasy, Magic, Romance",Movie,1,8.27,152331,6.60484693877551,1.0,1.0,1.0,,1.0,,,
233,"Comedy, Josei, Music, Romance, Slice of Life",TV,11,8.27,70822,6.996116504854369,,1.0,,,1.0,,,1.0
234,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,8.27,24707,6.303448275862069,1.0,,1.0,1.0,1.0,,,
235,"Comedy, Parody",TV,25,8.27,60988,6.280871670702179,,,,,1.0,,,
236,"Comedy, Sci-Fi, Space",TV,13,8.27,60918,6.894290559638214,,,1.0,,1.0,,,
237,Drama,Movie,1,8.27,45189,7.257252326217843,1.0,,,,,,,
238,"Comedy, Music",OVA,12,8.26,104893,7.0946002511511095,,,,,1.0,,,
239,"Sci-Fi, Slice of Life",ONA,6,8.26,99074,6.911249293386094,,1.0,1.0,,,,,
240,"Sci-Fi, Slice of Life",Movie,1,8.26,66376,6.8254292722812755,,1.0,1.0,,,,,
241,"Comedy, Romance, School, Shoujo",TV,26,8.26,391628,6.777922162302644,,1.0,,,1.0,,,
242,"Adventure, Sci-Fi, Shounen",OVA,13,8.26,23701,6.551430781129157,,,1.0,,1.0,,,
243,"Psychological, Thriller",TV,11,8.26,342893,7.01593308105955,1.0,,,,,,,
244,"Action, Mystery, Sci-Fi, Super Power",TV,25,8.25,440334,7.012443076133667,,,1.0,1.0,1.0,1.0,,
245,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.25,25432,6.058165548098434,,,,,1.0,1.0,,
246,"Comedy, School, Shounen, Sports",TV,75,8.25,81384,6.94873417721519,,1.0,,1.0,1.0,,,
247,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,102,8.25,255076,6.79719387755102,,,1.0,1.0,1.0,,,
248,"Action, Adventure, Drama, Shounen, Supernatural",TV,24,8.25,120089,6.911848883800801,1.0,,1.0,1.0,1.0,,,
249,"Comedy, Drama, Romance, Slice of Life",TV,96,8.25,22079,6.929223744292237,1.0,1.0,,,1.0,,,
250,"Comedy, School, Seinen, Slice of Life",TV,12,8.26,64230,6.766779661016949,1.0,1.0,,,1.0,,,
251,"Action, Comedy, Martial Arts, School, Shounen",TV,50,8.25,129112,6.9403961796957905,,1.0,,1.0,1.0,,,
252,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8,8.25,5001,6.649122807017544,1.0,,1.0,,1.0,,,
253,"Comedy, Romance, School",TV,12,8.24,292622,6.79058618435389,,1.0,,,1.0,,,
254,"Action, Cars, Drama, Seinen, Sports",TV,24,8.24,41584,6.3574045002616435,1.0,,,1.0,,1.0,,
255,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.24,87617,6.330392774627179,1.0,1.0,,,1.0,,,1.0
256,"Drama, Historical, Romance",Movie,1,8.24,75359,6.816277195809831,1.0,1.0,,,,,,
257,"Action, Historical, Military, Seinen",TV,38,8.24,54211,6.85856754306437,1.0,,,1.0,,1.0,,
258,"Comedy, Josei, Slice of Life",TV,11,8.24,108053,6.777987273155786,,1.0,,,1.0,,,1.0
259,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,8.24,317513,6.7275663672151005,,,1.0,1.0,1.0,,,
260,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.24,120351,6.926866820631255,1.0,,1.0,1.0,,1.0,,
261,"Romance, School, Slice of Life",TV,13,8.24,202249,6.9876053544868615,,1.0,,,,,,
262,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.24,40355,6.594401041666667,,,1.0,1.0,1.0,,,
263,"Action, Adventure, Fantasy, Historical",TV,26,8.24,106888,7.031855500821018,1.0,,1.0,1.0,1.0,,,
264,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,24,8.23,216674,6.7573385518591,,1.0,1.0,1.0,1.0,,,
265,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.23,23130,5.978844589096827,,,,,1.0,1.0,,
266,"Action, Mystery, Supernatural",TV,12,8.23,115295,6.7524444444444445,,,1.0,1.0,,1.0,,
267,"Comedy, School, Slice of Life",Special,1,8.23,36091,5.824198552223371,,1.0,,,1.0,,,
268,"Drama, Shoujo",TV,51,8.23,17038,6.6,1.0,1.0,,,,,,
269,"Drama, Historical, Mystery, Romance",TV,24,8.23,232113,6.944082672706681,1.0,1.0,,,,1.0,,
270,"Comedy, Drama, Shounen, Sports",Special,1,8.23,20157,6.139148494288682,1.0,,,1.0,1.0,,,
271,"Action, Cars, Drama, Seinen, Sports",TV,26,8.23,68128,6.4494257132271215,1.0,,,1.0,,1.0,,
272,"Action, Comedy, School, Super Power",TV,24,8.23,508118,6.935956678700361,,1.0,,1.0,1.0,,,
273,"Comedy, Romance, Shoujo",TV,24,8.23,235003,6.84869880976397,,1.0,,,1.0,,,
274,"Dementia, Drama, Horror, Psychological",Movie,1,8.23,117565,6.712267324512222,1.0,,,,,,,
275,"Comedy, Fantasy, Magic, Romance",TV,38,8.23,73218,6.6466666666666665,,1.0,1.0,,1.0,,,
276,"Sci-Fi, Seinen",Movie,1,8.23,89749,7.051692755733527,1.0,,1.0,,,,,
277,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2,8.23,40420,6.3132648066568775,1.0,1.0,1.0,1.0,1.0,1.0,,
278,"Drama, Sports",TV,79,8.22,15442,7.012903225806451,1.0,,,1.0,,,,
279,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,175,8.22,584590,7.094944912508101,,,1.0,1.0,1.0,,,
280,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Special,1,8.22,55247,6.630443974630021,1.0,,1.0,,,1.0,,
281,"Action, Adventure, Fantasy, Magic, Shounen",TV,13,8.22,73480,6.649921507064364,,,1.0,1.0,1.0,,,
282,"Drama, Fantasy, Psychological, Shoujo",TV,39,8.22,77464,6.766708701134931,1.0,1.0,1.0,,,,,
283,"Action, Comedy, Mecha",Movie,1,8.22,72933,6.444305772230889,,,1.0,1.0,1.0,,,
284,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.21,21789,5.955197132616488,,,,,1.0,1.0,,
285,"Action, Mecha, Sci-Fi",Movie,1,8.21,194561,6.712166172106825,,,1.0,1.0,,,,
286,"Action, Comedy, School",TV,12,8.21,171086,6.8198159177043856,,1.0,,1.0,1.0,,,
287,"Action, Drama, Military, Sci-Fi, Space",Movie,1,8.21,11808,6.948924731182796,1.0,,1.0,1.0,,1.0,,
288,"Action, Drama, Mystery, Supernatural, Thriller",Movie,1,8.21,108720,6.7763561001982335,1.0,,1.0,1.0,,1.0,,
289,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.21,86972,6.867721063982747,1.0,,1.0,1.0,,1.0,,
290,"Comedy, Mystery, Supernatural",TV,11,8.21,260062,6.857071762715238,,,1.0,,1.0,1.0,,
291,"Comedy, Mystery, Supernatural",TV,4,8.21,111009,6.794198473282442,,,1.0,,1.0,1.0,,
292,"Action, Comedy, School, Shounen",TV,22,8.2,312654,6.5652848936500545,,1.0,,1.0,1.0,,,
293,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,3,8.2,9500,5.983333333333333,,1.0,1.0,,1.0,,,
294,"Romance, School, Shounen, Sports",TV,25,8.2,36251,6.696363636363636,,1.0,,1.0,1.0,,,
295,"Action, Adventure, Comedy, Shounen",TV,103,8.2,334399,6.856036804308797,,,,1.0,1.0,,,
296,"Action, Military, Sci-Fi, Space",OVA,24,8.2,8621,6.757281553398058,,,1.0,1.0,,1.0,,
297,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.2,13764,6.079601990049751,1.0,,1.0,1.0,1.0,1.0,,
298,"Adventure, Comedy, Shounen",Movie,1,8.2,32732,6.619167717528374,,,,,1.0,,,
299,"Comedy, Sports",TV,13,8.2,22190,6.766666666666667,,,,1.0,1.0,,,
300,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.2,23160,6.300995024875622,1.0,1.0,1.0,,1.0,,,
301,"Comedy, Drama, Romance, Shounen Ai",Movie,1,8.2,23045,5.633426966292135,1.0,1.0,,,1.0,,,1.0
302,"Drama, Slice of Life, Supernatural",Movie,1,8.19,95241,6.63356540857457,1.0,1.0,1.0,,,,,
303,"Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,26,8.19,76860,7.097152428810721,1.0,,1.0,,1.0,1.0,,
304,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,50,8.19,239570,6.9693032734683475,1.0,1.0,1.0,,1.0,,,
305,"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen",Special,1,8.19,21435,6.034647550776583,1.0,,1.0,1.0,,1.0,,
306,"Action, Comedy, Parody, Samurai",Special,1,8.19,14728,5.8046875,,,,1.0,1.0,1.0,,
307,"Comedy, School, Slice of Life",OVA,2,8.19,5959,6.5473684210526315,,1.0,,,1.0,,,
308,"Comedy, Game, Shounen, Supernatural",TV,75,8.19,69000,6.847789824854045,,,1.0,,1.0,1.0,,
309,"Romance, School, Shoujo, Slice of Life",TV,25,8.19,309339,6.7237583427234116,,1.0,,,,,,
310,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,4,8.19,106989,6.8503276003276,1.0,1.0,1.0,,1.0,,,
311,Drama,TV,11,8.19,121349,7.076441429689538,1.0,,,,,,,
312,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",TV,70,8.18,181249,6.445408435664709,1.0,1.0,1.0,,1.0,,,
313,"Drama, Mystery, Romance, Supernatural",TV,12,8.18,103657,6.974569319114028,1.0,1.0,1.0,,,1.0,,
314,"Comedy, School, Shounen, Slice of Life",TV,11,8.18,116261,6.8595150237216655,,1.0,,,1.0,,,
315,"Comedy, Drama, Josei, Romance",TV,24,8.18,130646,6.922879177377892,1.0,1.0,,,1.0,,,1.0
316,"Comedy, Drama, Romance, Shoujo",TV,102,8.18,27893,6.028967254408061,1.0,1.0,,,1.0,,,
317,"Music, School, Slice of Life",Movie,1,8.18,38118,6.606481481481482,,1.0,,,1.0,,,
318,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.18,35225,5.687031700288184,1.0,1.0,,,1.0,,,1.0
319,"Comedy, Romance, Slice of Life",TV,13,8.18,80763,6.674841437632136,,1.0,,,1.0,,,
320,"Action, Seinen",TV,12,8.17,332562,6.985248385296228,1.0,,,1.0,,,,
321,"Action, Mystery, Police, Shounen",Movie,1,8.17,12151,6.125307125307125,,,,1.0,1.0,1.0,,
322,"Action, Fantasy, Super Power",OVA,1,8.17,77111,6.488704472106962,,,1.0,1.0,1.0,,,
323,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,26,8.17,359494,7.041624680257344,1.0,,1.0,,,1.0,,
324,"Mystery, School, Slice of Life",TV,22,8.17,372246,6.812981089043048,,1.0,,,,1.0,,
325,"Adventure, Drama, Music, Sci-Fi",Music,1,8.17,31464,6.681899109792285,1.0,,1.0,,1.0,,,
326,"Drama, Romance, Slice of Life, Supernatural",TV,24,8.17,163171,7.101967799642218,1.0,1.0,1.0,,,,,
327,"Romance, School, Shoujo, Slice of Life",TV,12,8.17,171866,6.567924768077265,,1.0,,,,,,
328,"Action, Adventure, Shounen, Supernatural",TV,12,8.17,515378,6.637027206370272,,,1.0,1.0,1.0,,,
329,"Action, Fantasy, Seinen, Supernatural",Movie,1,8.17,13359,6.26775956284153,1.0,,1.0,1.0,,,,
330,"Comedy, Drama, Mystery, Psychological, Supernatural",OVA,2,8.17,40401,6.238601823708207,1.0,,1.0,,1.0,1.0,,
331,"Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen",TV,24,8.17,259900,6.8818061088977425,1.0,,1.0,1.0,1.0,1.0,,
332,"Comedy, Shounen, Slice of Life",Special,1,8.16,11961,6.3076923076923075,,1.0,,,1.0,,,
333,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,26799,6.006835269993164,,,,,1.0,1.0,,
334,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,25461,5.997779422649889,,,,,1.0,1.0,,
335,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,153,8.16,316102,6.597152369483601,,,1.0,1.0,1.0,,,
336,"Comedy, Drama, Slice of Life, Supernatural",TV,25,8.16,6321,7.372413793103449,1.0,1.0,1.0,,1.0,,,
337,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.16,39866,5.666666666666667,1.0,1.0,,,1.0,,,1.0
338,"Action, Adventure, Fantasy, Magic, Supernatural",TV,45,8.16,66646,6.730561555075594,,,1.0,1.0,1.0,,,
339,"Action, Shounen, Sports",Movie,1,8.16,9943,6.279611650485437,,,,1.0,1.0,,,
340,"Adventure, Drama, Sci-Fi",TV,26,8.16,15557,6.4840182648401825,1.0,,1.0,,1.0,,,
341,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1,8.16,33862,6.004326663061114,,,1.0,1.0,1.0,,,
342,"Action, Drama, Seinen, Thriller",TV,26,8.16,159105,7.054484492875105,1.0,,,1.0,,,,
343,"Comedy, Romance, Slice of Life",Movie,1,8.16,72708,6.513647642679901,,1.0,,,1.0,,,
344,"Action, Sci-Fi, Super Power",TV,24,8.16,137105,6.633281630844228,,,1.0,1.0,1.0,,,
345,"Drama, Romance, School, Shounen, Slice of Life, Sports",TV,101,8.16,12833,6.504398826979473,1.0,1.0,,1.0,1.0,,,
346,"Comedy, Drama, Shounen, Sports",TV,38,8.16,91138,6.555948174322733,1.0,,,1.0,1.0,,,
347,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,1,8.15,215897,6.783032416906032,1.0,,1.0,1.0,1.0,1.0,,
348,"Action, Seinen",OVA,5,8.15,108099,6.796882380727444,1.0,,,1.0,,,,
349,"Action, Mystery, Supernatural",TV,12,8.15,189407,6.495589856670342,,,1.0,1.0,,1.0,,
350,"Action, Comedy, Historical, Parody, Samurai, Shounen",Special,1,8.15,7923,5.9457013574660635,1.0,,,1.0,1.0,1.0,,
351,"School, Slice of Life, Sports",Movie,1,8.15,24310,6.378854625550661,,1.0,,1.0,,,,
352,"Comedy, Shounen",OVA,10,8.15,7954,6.383647798742138,,,,,1.0,,,
353,"Action, Demons, Shounen, Supernatural",TV,24,8.15,75612,6.45661672908864,,,1.0,1.0,1.0,,,
354,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,1,8.15,163308,6.749048873280656,1.0,,1.0,,,1.0,,
355,"Comedy, School, Shounen, Sports",OVA,7,8.15,21020,6.066055045871559,,1.0,,1.0,1.0,,,
356,"Comedy, Romance, School, Shounen",TV,26,8.15,93095,6.750919493257049,,1.0,,,1.0,,,
357,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.15,94820,6.193802035152636,1.0,1.0,,,1.0,,,1.0
358,"Drama, Fantasy, Romance, Shoujo",TV,12,8.14,80862,6.4050263004091175,1.0,1.0,1.0,,,,,
359,"Drama, Romance, School, Slice of Life",Special,1,8.14,160423,6.570091469900022,1.0,1.0,,,,,,
360,"Action, Adventure, Drama, Shounen",TV,21,8.14,10575,6.441441441441442,1.0,,,1.0,1.0,,,
361,"Action, Cars, Drama, Seinen, Sports",TV,14,8.14,26711,6.2592592592592595,1.0,,,1.0,,1.0,,
362,"Comedy, Music, School, Slice of Life",TV,26,8.14,246276,6.659918178957306,,1.0,,,1.0,,,
363,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,8.14,387100,6.804862787163672,,,1.0,1.0,1.0,1.0,,
364,"Comedy, Romance, Shounen Ai",Movie,1,8.14,13454,5.356973995271868,,1.0,,,1.0,,,1.0
365,"Adventure, Comedy, Demons, Fantasy, Magic",TV,26,8.14,39832,6.2703900709219855,,,1.0,,1.0,,,
366,"Fantasy, Sci-Fi, Shounen, Slice of Life",OVA,1,8.13,20629,6.745333333333333,,1.0,1.0,,1.0,,,
367,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.13,17165,6.0661764705882355,,,,,1.0,1.0,,
368,"Action, Adventure, Comedy, Drama",Movie,1,8.13,20989,6.3291592128801435,1.0,,,1.0,1.0,,,
369,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.13,29331,6.272838002436053,1.0,,1.0,1.0,1.0,1.0,,
370,"Adventure, Comedy, Romance, Shounen",TV,24,8.13,5063,7.1457286432160805,,1.0,,,1.0,,,
371,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,13,8.13,189641,6.369040247678019,,1.0,1.0,,1.0,,,
372,"Drama, Mystery, Seinen, Supernatural",Movie,1,8.13,41168,6.6075,1.0,,1.0,,,1.0,,
373,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",OVA,12,8.13,34177,6.692411014103425,1.0,1.0,1.0,,1.0,1.0,,
374,"Action, Adventure, Fantasy, Kids",Movie,1,8.13,6645,6.824561403508772,,,1.0,1.0,1.0,,,
375,"Comedy, Demons, Shounen, Supernatural",TV,13,8.13,43916,6.676893576222435,,,1.0,,1.0,,,
376,"Adventure, Drama, Psychological, Sci-Fi, Supernatural",OVA,4,8.13,37679,6.547426841574167,1.0,,1.0,,1.0,,,
377,"Action, Sci-Fi, Seinen",Movie,1,8.12,12353,6.431111111111111,1.0,,1.0,1.0,,,,
378,"Action, Comedy, Mystery, Shounen",TV,63,8.12,8199,5.947194719471947,,,,1.0,1.0,1.0,,
379,"Action, Mystery, Supernatural",TV,12,8.12,132506,6.473130841121495,,,1.0,1.0,,1.0,,
380,"Drama, Mystery, Romance",TV,12,8.12,151106,7.046539792387543,1.0,1.0,,,,1.0,,
381,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,8.12,51789,6.262049602246139,1.0,,1.0,1.0,,1.0,,
382,"Action, Mecha, Sci-Fi",Special,1,8.12,16614,6.056360708534622,,,1.0,1.0,,,,
383,"Adventure, Romance, Sci-Fi, Shounen, Space",TV,52,8.12,5308,7.0246913580246915,,1.0,1.0,,1.0,,,
384,"Action, Cars, Drama, Seinen, Sports",TV,13,8.12,45825,6.273122014763352,1.0,,,1.0,,1.0,,
385,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.12,194300,6.705684894423389,,1.0,1.0,,1.0,,,
386,"Action, Adventure, Shounen",OVA,2,8.12,58075,5.784492588369441,,,,1.0,1.0,,,
387,"Comedy, Kids, Sci-Fi, Shounen",Movie,1,8.12,5712,7.154320987654321,,,1.0,,1.0,,,
388,"Action, Comedy, Mystery, Super Power",TV,25,8.12,104075,6.723385167464115,,,,1.0,1.0,1.0,,
389,"Comedy, Drama, Romance, School",TV,13,8.12,353876,6.755136409565511,1.0,1.0,,,1.0,,,
390,"Adventure, Drama, Fantasy, Magic, Military, Shounen",Special,4,8.11,67962,5.993675333801827,1.0,,1.0,,1.0,1.0,,
391,"Comedy, Mystery, Supernatural",TV,5,8.11,124886,6.651845863648612,,,1.0,,1.0,1.0,,
392,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,8.11,44564,6.370913190529876,1.0,1.0,,,1.0,,,
393,"Comedy, Sports",TV,25,8.11,49599,6.6111467008327995,,,,1.0,1.0,,,
394,"Comedy, Romance, Shoujo",TV,24,8.11,200833,6.79699427480916,,1.0,,,1.0,,,
395,"Comedy, Drama, Slice of Life",Movie,1,8.1,3187,6.580645161290323,1.0,1.0,,,1.0,,,
396,"Action, Adventure, Psychological, Supernatural",Movie,1,8.11,46018,6.805402087170043,1.0,,1.0,1.0,1.0,,,
397,"Comedy, Romance",ONA,5,8.11,13935,6.94585448392555,,1.0,,,1.0,,,
398,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,24,8.11,150872,6.592146118721462,1.0,,1.0,,1.0,1.0,,
399,"Drama, Romance, Slice of Life",Movie,3,8.1,324035,7.018805928411633,1.0,1.0,,,,,,
400,"Action, Horror, Mystery, Psychological",Special,1,8.1,29969,6.349148418491485,1.0,,,1.0,,1.0,,
401,"Drama, Military, Sci-Fi, Space",OVA,28,8.1,7712,6.5344827586206895,1.0,,1.0,,,1.0,,
402,"Historical, Samurai, Seinen",TV,39,8.1,10649,6.774193548387097,1.0,,,,,1.0,,
403,Fantasy,Movie,1,8.1,97910,6.649379432624113,,,1.0,,,,,
404,"Action, Comedy, Drama, Magic, Super Power",TV,13,8.1,41685,6.535204332840965,1.0,,1.0,1.0,1.0,,,
405,"Drama, Historical, Romance, Samurai, Shounen",OVA,2,8.1,49454,6.484838160136286,1.0,1.0,,,1.0,1.0,,
406,"Comedy, School, Slice of Life",TV,12,8.1,101335,6.451384796700059,,1.0,,,1.0,,,
407,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.09,66721,6.59729633582355,1.0,,1.0,1.0,1.0,1.0,,
408,"Action, Mystery, Sci-Fi, Super Power",Special,4,8.09,136135,6.419147224456959,,,1.0,1.0,1.0,1.0,,
409,"Action, Fantasy",ONA,12,8.11,3846,-1.0,,,1.0,1.0,,,,
410,"Action, Historical, Military, Sci-Fi, Space",Movie,1,8.09,15069,7.014209591474245,1.0,,1.0,1.0,,1.0,,
411,"Game, Shounen",Special,1,8.09,13901,6.388440860215054,,,,,1.0,1.0,,
412,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",OVA,4,8.09,26036,6.048245614035087,1.0,1.0,1.0,,,,,1.0
413,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",OVA,13,8.09,72021,6.676458912266773,,1.0,1.0,1.0,1.0,,1.0,
414,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.09,23192,5.255892255892256,1.0,1.0,,,1.0,,,1.0
415,"Comedy, Drama, Fantasy",TV,24,8.09,88986,6.736941710825133,1.0,,1.0,,1.0,,,
416,"Comedy, Drama, Psychological, Seinen",TV,11,8.09,41521,6.874310915104741,1.0,,,,1.0,,,
417,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,8.09,19240,6.6674364896073905,,1.0,1.0,1.0,1.0,1.0,,
418,"Adventure, Comedy, Fantasy, Shounen",Special,1,8.09,30516,6.343144292893037,,,1.0,,1.0,,,
419,"Action, Comedy, Shounen, Sports",OVA,13,8.09,25170,6.100221075902726,,,,1.0,1.0,,,
420,"Action, Comedy, Sports",OVA,6,8.09,21186,5.913453299057412,,,,1.0,1.0,,,
421,"Action, Comedy, Shounen, Sports",TV,145,8.08,83648,6.680693069306931,,,,1.0,1.0,,,
422,"Comedy, Drama, Music, Romance, Shoujo, Supernatural",TV,52,8.08,59374,6.273418925344745,1.0,1.0,1.0,,1.0,,,
423,"Drama, Harem, Psychological, Romance",TV,10,8.08,111962,6.560684312459651,1.0,1.0,,,,,,
424,"Horror, Mystery, Psychological, Supernatural",TV,26,8.08,79816,6.513215859030837,1.0,,1.0,,,1.0,,
425,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.08,117910,6.398033988670443,1.0,1.0,,,1.0,,,1.0
426,"Comedy, Drama, Mystery, Psychological",TV,24,8.08,156689,6.792060927763674,1.0,,,,1.0,1.0,,
427,"Comedy, School, Shounen",OVA,1,8.08,11342,6.1610486891385765,,1.0,,,1.0,,,
428,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,51,8.08,580184,6.797003896958348,,,1.0,1.0,1.0,,,
429,"Action, Comedy, Sci-Fi",Movie,1,8.08,68181,6.608502538071066,,,1.0,1.0,1.0,,,
430,"Drama, Fantasy, Mystery, Psychological, Slice of Life",TV,13,8.07,120731,6.845524017467249,1.0,1.0,1.0,,,1.0,,
431,"Comedy, School, Shounen, Sports",Special,1,8.07,41760,5.870599900842836,,1.0,,1.0,1.0,,,
432,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,36,8.07,44157,6.49066091954023,,1.0,1.0,1.0,1.0,1.0,,
433,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26,8.07,657190,6.927746724090534,1.0,,1.0,1.0,1.0,1.0,,
434,"Action, Adventure, Drama, Fantasy, Shoujo",OVA,3,8.07,6554,6.008130081300813,1.0,1.0,1.0,1.0,1.0,,,
435,"Comedy, Parody, Seinen, Super Power",TV,26,8.07,4584,7.092198581560283,1.0,,,,1.0,,,
436,"Action, Drama, Military, Sci-Fi, Space",TV,24,8.07,36941,6.923474663908997,1.0,,1.0,1.0,,1.0,,
437,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,12,8.07,618056,6.581763085399449,1.0,,1.0,1.0,,1.0,,
438,"Josei, Slice of Life",Special,4,8.07,36351,6.325734853029394,,1.0,,,,,,1.0
439,"Kids, School, Shoujo",TV,50,8.07,36921,6.2270408163265305,,1.0,,,1.0,,,
440,"Comedy, School, Slice of Life",TV,26,8.06,170901,6.766636824828409,,1.0,,,1.0,,,
441,"Drama, Slice of Life, Supernatural",Movie,1,8.06,63263,6.723027375201288,1.0,1.0,1.0,,,,,
442,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,8.06,9649,5.860887096774194,,,,,1.0,1.0,,
443,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",OVA,1,8.06,9807,6.215447154471545,1.0,,1.0,1.0,1.0,1.0,,
444,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",OVA,6,8.06,305165,6.698981143552311,1.0,,1.0,1.0,1.0,,,
445,"Action, Mecha, Military",TV,13,8.06,155340,6.637811805384046,,,1.0,1.0,,1.0,,
446,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,24,8.06,424919,6.632291599820317,1.0,,1.0,1.0,1.0,,,
447,"Music, School, Slice of Life",TV,13,8.06,91864,6.372076286433969,,1.0,,,1.0,,,
448,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,8.06,17826,6.411451398135819,,1.0,1.0,1.0,1.0,1.0,,
449,"Action, Adventure, Fantasy, Magic, Shounen",OVA,5,8.06,52351,6.200173310225304,,,1.0,1.0,1.0,,,
450,"Comedy, Romance, Supernatural",TV,4,8.06,173264,6.58731778425656,,1.0,1.0,,1.0,,,
451,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.06,50951,6.341259640102828,1.0,1.0,1.0,,1.0,,,
452,"Comedy, Romance, School, Shounen",TV,26,8.06,178553,6.724171676219768,,1.0,,,1.0,,,
